"","Name","order","extant","Percentage","Times"
"189","Bacteria_5120m.csv",0.0770712909441233,0.0286498290655683,0.25,4
"190","Bacteria_5120m.csv",0.0789980732177264,0.0225300751789304,0.25,4
"191","Bacteria_5120m.csv",0.0809248554913295,0.0204818062950912,0.25,4
"192","Bacteria_5120m.csv",0.0828516377649326,0.0184293333933996,0.25,4
"193","Bacteria_5120m.csv",0.0847784200385356,0.0139620703049033,0.25,4
"194","Bacteria_5120m.csv",0.0867052023121387,0.00417685733490144,0.25,4
"195","Bacteria_5120m.csv",0.0886319845857418,0.0020906094330151,0.25,4
"196","Bacteria_5120m.csv",0.0905587668593449,0,0.25,4
"197","Bacteria_5120m.csv",0,45.2280913195704,0.25,5
"198","Bacteria_5120m.csv",0.00192678227360308,45.2280913195704,0.25,5
"199","Bacteria_5120m.csv",0.00385356454720617,45.22577965998,0.25,5
"200","Bacteria_5120m.csv",0.00578034682080925,45.2240755830258,0.25,5
"201","Bacteria_5120m.csv",0.00770712909441233,45.2240584864905,0.25,5
"202","Bacteria_5120m.csv",0.00963391136801541,45.2239764645031,0.25,5
"203","Bacteria_5120m.csv",0.0115606936416185,45.2227420250243,0.25,5
"204","Bacteria_5120m.csv",0.0134874759152216,45.2226677087218,0.25,5
"205","Bacteria_5120m.csv",0.0154142581888247,44.9488821879426,0.25,5
"206","Bacteria_5120m.csv",0.0173410404624277,44.9488191415085,0.25,5
"207","Bacteria_5120m.csv",0.0192678227360308,44.9488191415086,0.25,5
"208","Bacteria_5120m.csv",0.0211946050096339,44.6297414059466,0.25,5
"209","Bacteria_5120m.csv",0.023121387283237,44.6297069012685,0.25,5
"210","Bacteria_5120m.csv",0.0250481695568401,44.629705673063,0.25,5
"211","Bacteria_5120m.csv",0.0269749518304432,44.6294609569055,0.25,5
"212","Bacteria_5120m.csv",0.0289017341040462,44.6209220661179,0.25,5
"213","Bacteria_5120m.csv",0.0308285163776493,44.6127134643367,0.25,5
"214","Bacteria_5120m.csv",0.0327552986512524,44.6120801767199,0.25,5
"215","Bacteria_5120m.csv",0.0346820809248555,43.9056658548741,0.25,5
"216","Bacteria_5120m.csv",0.0366088631984586,43.8930622473809,0.25,5
"217","Bacteria_5120m.csv",0.0385356454720617,43.8898436749743,0.25,5
"218","Bacteria_5120m.csv",0.0404624277456647,43.8891657280227,0.25,5
"219","Bacteria_5120m.csv",0.0423892100192678,43.855065914245,0.25,5
"220","Bacteria_5120m.csv",0.0443159922928709,43.8140304593629,0.25,5
"221","Bacteria_5120m.csv",0.046242774566474,43.7401987097528,0.25,5
"222","Bacteria_5120m.csv",0.0481695568400771,43.5575282763544,0.25,5
"223","Bacteria_5120m.csv",0.0500963391136802,43.4781178577514,0.25,5
"224","Bacteria_5120m.csv",0.0520231213872832,43.3526608384395,0.25,5
"225","Bacteria_5120m.csv",0.0539499036608863,43.028131213469,0.25,5
"226","Bacteria_5120m.csv",0.0558766859344894,40.8363274414219,0.25,5
"227","Bacteria_5120m.csv",0.0578034682080925,37.864763508007,0.25,5
"228","Bacteria_5120m.csv",0.0597302504816956,29.2692435281212,0.25,5
"229","Bacteria_5120m.csv",0.0616570327552987,1.12519467605211,0.25,5
"230","Bacteria_5120m.csv",0.0635838150289017,0.0445168020868809,0.25,5
"231","Bacteria_5120m.csv",0.0655105973025048,0.0357938199368919,0.25,5
"232","Bacteria_5120m.csv",0.0674373795761079,0.0314036280199943,0.25,5
"233","Bacteria_5120m.csv",0.069364161849711,0.0293734725363812,0.25,5
"234","Bacteria_5120m.csv",0.0712909441233141,0.0273391871356853,0.25,5
"235","Bacteria_5120m.csv",0.0732177263969171,0.0201343213623697,0.25,5
"236","Bacteria_5120m.csv",0.0751445086705202,0.0104096128947366,0.25,5
"237","Bacteria_5120m.csv",0.0770712909441233,0.00833634107448238,0.25,5
"238","Bacteria_5120m.csv",0.0789980732177264,0.00625876186625546,0.25,5
"239","Bacteria_5120m.csv",0.0809248554913295,0.00417685733490144,0.25,5
"240","Bacteria_5120m.csv",0.0828516377649326,0.0020906094330151,0.25,5
"241","Bacteria_5120m.csv",0.0847784200385356,0,0.25,5
"242","Bacteria_5120m.csv",0,45.2280913195704,0.25,6
"243","Bacteria_5120m.csv",0.00192678227360308,44.4461057962523,0.25,6
"244","Bacteria_5120m.csv",0.00385356454720617,44.4447380012741,0.25,6
"245","Bacteria_5120m.csv",0.00578034682080925,44.438959297407,0.25,6
"246","Bacteria_5120m.csv",0.00770712909441233,44.4377199388702,0.25,6
"247","Bacteria_5120m.csv",0.00963391136801541,44.4376314852796,0.25,6
"248","Bacteria_5120m.csv",0.0115606936416185,43.855425963321,0.25,6
"249","Bacteria_5120m.csv",0.0134874759152216,43.8412034351292,0.25,6
"250","Bacteria_5120m.csv",0.0154142581888247,43.3675336092904,0.25,6
"251","Bacteria_5120m.csv",0.0173410404624277,43.1294504315925,0.25,6
"252","Bacteria_5120m.csv",0.0192678227360308,43.1294498413028,0.25,6
"253","Bacteria_5120m.csv",0.0211946050096339,43.1294498412358,0.25,6
"254","Bacteria_5120m.csv",0.023121387283237,43.1076650501969,0.25,6
"255","Bacteria_5120m.csv",0.0250481695568401,43.1076650501967,0.25,6
"256","Bacteria_5120m.csv",0.0269749518304432,42.972938031911,0.25,6
"257","Bacteria_5120m.csv",0.0289017341040462,42.9729343816111,0.25,6
"258","Bacteria_5120m.csv",0.0308285163776493,42.9712533855684,0.25,6
"259","Bacteria_5120m.csv",0.0327552986512524,42.9712468475453,0.25,6
"260","Bacteria_5120m.csv",0.0346820809248555,42.9712468473261,0.25,6
"261","Bacteria_5120m.csv",0.0366088631984586,42.9698409482657,0.25,6
"262","Bacteria_5120m.csv",0.0385356454720617,42.9696627544367,0.25,6
"263","Bacteria_5120m.csv",0.0404624277456647,42.960742712856,0.25,6
"264","Bacteria_5120m.csv",0.0423892100192678,42.9527633960734,0.25,6
"265","Bacteria_5120m.csv",0.0443159922928709,42.9408015200819,0.25,6
"266","Bacteria_5120m.csv",0.046242774566474,42.3705680224039,0.25,6
"267","Bacteria_5120m.csv",0.0481695568400771,42.1949200694602,0.25,6
"268","Bacteria_5120m.csv",0.0500963391136802,41.7269506490653,0.25,6
"269","Bacteria_5120m.csv",0.0520231213872832,40.801281759105,0.25,6
"270","Bacteria_5120m.csv",0.0539499036608863,37.5635025362962,0.25,6
"271","Bacteria_5120m.csv",0.0558766859344894,27.9590538642629,0.25,6
"272","Bacteria_5120m.csv",0.0578034682080925,13.2436801018186,0.25,6
"273","Bacteria_5120m.csv",0.0597302504816956,2.73406426002853,0.25,6
"274","Bacteria_5120m.csv",0.0616570327552987,0.0740481037821525,0.25,6
"275","Bacteria_5120m.csv",0.0635838150289017,0.0539332171199974,0.25,6
"276","Bacteria_5120m.csv",0.0655105973025048,0.046918097193463,0.25,6
"277","Bacteria_5120m.csv",0.0674373795761079,0.0449192266822749,0.25,6
"278","Bacteria_5120m.csv",0.069364161849711,0.0429163526839786,0.25,6
"279","Bacteria_5120m.csv",0.0712909441233141,0.0266140695347813,0.25,6
"280","Bacteria_5120m.csv",0.0732177263969171,0.0225300751789304,0.25,6
"281","Bacteria_5120m.csv",0.0751445086705202,0.0204818062950912,0.25,6
"282","Bacteria_5120m.csv",0.0770712909441233,0.016023723187352,0.25,6
"283","Bacteria_5120m.csv",0.0789980732177264,0.0139620703049033,0.25,6
"284","Bacteria_5120m.csv",0.0809248554913295,0.0118961582273532,0.25,6
"285","Bacteria_5120m.csv",0.0828516377649326,0.0020906094330151,0.25,6
"286","Bacteria_5120m.csv",0.0847784200385356,0,0.25,6
"287","Bacteria_5120m.csv",0,45.2280913195704,0.25,7
"288","Bacteria_5120m.csv",0.00192678227360308,45.2280906448738,0.25,7
"289","Bacteria_5120m.csv",0.00385356454720617,45.1911487546892,0.25,7
"290","Bacteria_5120m.csv",0.00578034682080925,44.6795614249194,0.25,7
"291","Bacteria_5120m.csv",0.00770712909441233,44.6795599546056,0.25,7
"292","Bacteria_5120m.csv",0.00963391136801541,44.1745109181615,0.25,7
"293","Bacteria_5120m.csv",0.0115606936416185,44.1691648599214,0.25,7
"294","Bacteria_5120m.csv",0.0134874759152216,44.1691612466557,0.25,7
"295","Bacteria_5120m.csv",0.0154142581888247,44.1690814395904,0.25,7
"296","Bacteria_5120m.csv",0.0173410404624277,44.1690814395904,0.25,7
"297","Bacteria_5120m.csv",0.0192678227360308,44.1683620277757,0.25,7
"298","Bacteria_5120m.csv",0.0211946050096339,44.1683572978115,0.25,7
"299","Bacteria_5120m.csv",0.023121387283237,44.1681487181136,0.25,7
"300","Bacteria_5120m.csv",0.0250481695568401,44.1681443654471,0.25,7
"301","Bacteria_5120m.csv",0.0269749518304432,44.1679725069086,0.25,7
"302","Bacteria_5120m.csv",0.0289017341040462,44.1231189305193,0.25,7
"303","Bacteria_5120m.csv",0.0308285163776493,44.1231189305193,0.25,7
"304","Bacteria_5120m.csv",0.0327552986512524,44.1197746770149,0.25,7
"305","Bacteria_5120m.csv",0.0346820809248555,44.1196985631879,0.25,7
"306","Bacteria_5120m.csv",0.0366088631984586,44.1196941502772,0.25,7
"307","Bacteria_5120m.csv",0.0385356454720617,44.1196941502772,0.25,7
"308","Bacteria_5120m.csv",0.0404624277456647,44.1195013364367,0.25,7
"309","Bacteria_5120m.csv",0.0423892100192678,43.1833146647055,0.25,7
"310","Bacteria_5120m.csv",0.0443159922928709,43.1833139675601,0.25,7
"311","Bacteria_5120m.csv",0.046242774566474,43.1826765535485,0.25,7
"312","Bacteria_5120m.csv",0.0481695568400771,43.1826658296359,0.25,7
"313","Bacteria_5120m.csv",0.0500963391136802,43.1757527016169,0.25,7
"314","Bacteria_5120m.csv",0.0520231213872832,43.1754374955308,0.25,7
"315","Bacteria_5120m.csv",0.0539499036608863,43.1725629872389,0.25,7
"316","Bacteria_5120m.csv",0.0558766859344894,43.1429694760147,0.25,7
"317","Bacteria_5120m.csv",0.0578034682080925,42.8614393369278,0.25,7
"318","Bacteria_5120m.csv",0.0597302504816956,42.3809550094602,0.25,7
"319","Bacteria_5120m.csv",0.0616570327552987,41.6567506439549,0.25,7
"320","Bacteria_5120m.csv",0.0635838150289017,41.0961203784859,0.25,7
"321","Bacteria_5120m.csv",0.0655105973025048,39.6469686346993,0.25,7
"322","Bacteria_5120m.csv",0.0674373795761079,38.3936020882671,0.25,7
"323","Bacteria_5120m.csv",0.069364161849711,29.8846577617201,0.25,7
"324","Bacteria_5120m.csv",0.0712909441233141,5.25755462058429,0.25,7
"325","Bacteria_5120m.csv",0.0732177263969171,0.0421732093016816,0.25,7
"326","Bacteria_5120m.csv",0.0751445086705202,0.0381523935290323,0.25,7
"327","Bacteria_5120m.csv",0.0770712909441233,0.0310252925476392,0.25,7
"328","Bacteria_5120m.csv",0.0789980732177264,0.0266140695347813,0.25,7
"329","Bacteria_5120m.csv",0.0809248554913295,0.0221833013836565,0.25,7
"330","Bacteria_5120m.csv",0.0828516377649326,0.0201343213623697,0.25,7
"331","Bacteria_5120m.csv",0.0847784200385356,0.0180811344005435,0.25,7
"332","Bacteria_5120m.csv",0.0867052023121387,0.016023723187352,0.25,7
"333","Bacteria_5120m.csv",0.0886319845857418,0.0139620703049033,0.25,7
"334","Bacteria_5120m.csv",0.0905587668593449,0.00417685733490144,0.25,7
"335","Bacteria_5120m.csv",0.092485549132948,0.0020906094330151,0.25,7
"336","Bacteria_5120m.csv",0.0944123314065511,0,0.25,7
"337","Bacteria_5120m.csv",0,45.2280913195704,0.25,8
"338","Bacteria_5120m.csv",0.00192678227360308,45.2280493377453,0.25,8
"339","Bacteria_5120m.csv",0.00385356454720617,45.1535352045502,0.25,8
"340","Bacteria_5120m.csv",0.00578034682080925,45.0814185919469,0.25,8
"341","Bacteria_5120m.csv",0.00770712909441233,45.0814183605338,0.25,8
"342","Bacteria_5120m.csv",0.00963391136801541,45.0813783232472,0.25,8
"343","Bacteria_5120m.csv",0.0115606936416185,44.7429280508434,0.25,8
"344","Bacteria_5120m.csv",0.0134874759152216,44.7420647775331,0.25,8
"345","Bacteria_5120m.csv",0.0154142581888247,43.6485342803258,0.25,8
"346","Bacteria_5120m.csv",0.0173410404624277,43.6484935469595,0.25,8
"347","Bacteria_5120m.csv",0.0192678227360308,43.6484929416198,0.25,8
"348","Bacteria_5120m.csv",0.0211946050096339,43.6484923454368,0.25,8
"349","Bacteria_5120m.csv",0.023121387283237,43.6484914461888,0.25,8
"350","Bacteria_5120m.csv",0.0250481695568401,43.6479785597725,0.25,8
"351","Bacteria_5120m.csv",0.0269749518304432,43.6160287914941,0.25,8
"352","Bacteria_5120m.csv",0.0289017341040462,42.3156550180396,0.25,8
"353","Bacteria_5120m.csv",0.0308285163776493,42.3119078647795,0.25,8
"354","Bacteria_5120m.csv",0.0327552986512524,42.0422931983269,0.25,8
"355","Bacteria_5120m.csv",0.0346820809248555,42.0422931983269,0.25,8
"356","Bacteria_5120m.csv",0.0366088631984586,42.0422084744429,0.25,8
"357","Bacteria_5120m.csv",0.0385356454720617,41.9974976455671,0.25,8
"358","Bacteria_5120m.csv",0.0404624277456647,41.9963803023561,0.25,8
"359","Bacteria_5120m.csv",0.0423892100192678,40.9891100934776,0.25,8
"360","Bacteria_5120m.csv",0.0443159922928709,40.4727854447883,0.25,8
