"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
3.24778084626645,3.4366864860899,2.67878858440099,3.04747353266491,2.69504656459367,2.49079937313807,3.08738804776327,2.93738492774156,3.11739168133335,2.92767098141489
9.60904656241634,11.8992956385472,11.4453843401203,9.63086599992737,10.2131546530393,10.8855545263636,9.56592478697763,9.45930468226516,11.4652879133443,10.3591918086343
17.5129100154688,18.1310233719041,14.4116395509331,16.0920043095714,18.478923466107,14.1825940246406,17.3104309624301,17.7179339340552,16.3509099710672,16.0497579178557
