"","order","extant","Percentage"
"1",0,45.2280913195704,0.25
"2",0.00192678227360308,45.2280741167458,0.25
"3",0.00385356454720617,45.2279694554452,0.25
"4",0.00578034682080925,45.2279694553898,0.25
"5",0.00770712909441233,45.2132842279144,0.25
"6",0.00963391136801541,45.2128542939109,0.25
"7",0.0115606936416185,45.1911238355569,0.25
"8",0.0134874759152216,45.1910453809892,0.25
"9",0.0154142581888247,45.188766542705,0.25
"10",0.0173410404624277,45.1758771154709,0.25
"11",0.0192678227360308,45.1739042526727,0.25
"12",0.0211946050096339,45.1655176275963,0.25
"13",0.023121387283237,45.1655120875601,0.25
"14",0.0250481695568401,45.164558444449,0.25
"15",0.0269749518304432,45.1640545452235,0.25
"16",0.0289017341040462,45.1174288220993,0.25
"17",0.0308285163776493,45.1119995074725,0.25
"18",0.0327552986512524,45.101283258189,0.25
"19",0.0346820809248555,45.0125072152202,0.25
"20",0.0366088631984586,44.9113111225521,0.25
"21",0.0385356454720617,44.8946194629229,0.25
"22",0.0404624277456647,44.5864318359948,0.25
"23",0.0423892100192678,43.5844583271556,0.25
"24",0.0443159922928709,41.3617799287478,0.25
"25",0.046242774566474,38.2380695263356,0.25
"26",0.0481695568400771,32.3679459520161,0.25
"27",0.0500963391136802,12.229000405164,0.25
"28",0.0520231213872832,0.0927616542653734,0.25
"29",0.0539499036608863,0.0210592654628885,0.25
"30",0.0558766859344894,0.0104096128947366,0.25
"31",0.0578034682080925,0.0104096128947366,0.25
"32",0.0597302504816956,0.00833634107448238,0.25
"33",0.0616570327552987,0.00625876186625546,0.25
"34",0.0635838150289017,0.00417685733490144,0.25
"35",0.0655105973025048,0.0020906094330151,0.25
"36",0.0674373795761079,0,0.25
