"","order","extant","Percentage"
"1",0,45.2280913195704,0.5
"2",0.00192678227360308,45.2280913186944,0.5
"3",0.00385356454720617,45.2280913186849,0.5
"4",0.00578034682080925,45.2278697876847,0.5
"5",0.00770712909441233,45.0907269981773,0.5
"6",0.00963391136801541,45.0906921233802,0.5
"7",0.0115606936416185,45.077104301197,0.5
"8",0.0134874759152216,45.0770893155949,0.5
"9",0.0154142581888247,45.0770788457353,0.5
"10",0.0173410404624277,45.0770467248078,0.5
"11",0.0192678227360308,45.0770454067181,0.5
"12",0.0211946050096339,45.0700625851034,0.5
"13",0.023121387283237,45.0700318152541,0.5
"14",0.0250481695568401,45.0700315289717,0.5
"15",0.0269749518304432,45.0700301552483,0.5
"16",0.0289017341040462,44.6353250218471,0.5
"17",0.0308285163776493,44.6350703128348,0.5
"18",0.0327552986512524,44.6350267386317,0.5
"19",0.0346820809248555,44.6349806452199,0.5
"20",0.0366088631984586,44.6349805428292,0.5
"21",0.0385356454720617,44.634971433768,0.5
"22",0.0404624277456647,44.6298753384883,0.5
"23",0.0423892100192678,44.6115725289299,0.5
"24",0.0443159922928709,44.61149457563,0.5
"25",0.046242774566474,44.6114927916248,0.5
"26",0.0481695568400771,44.4647229535871,0.5
"27",0.0500963391136802,44.4520918442403,0.5
"28",0.0520231213872832,44.1426908897535,0.5
"29",0.0539499036608863,44.1426901115847,0.5
"30",0.0558766859344894,44.1426901115848,0.5
"31",0.0578034682080925,43.890844751635,0.5
"32",0.0597302504816956,43.5657756618626,0.5
"33",0.0616570327552987,43.5654277861789,0.5
"34",0.0635838150289017,43.565427770079,0.5
"35",0.0655105973025048,43.5580018751527,0.5
"36",0.0674373795761079,43.5298387009968,0.5
"37",0.069364161849711,43.5298384721102,0.5
"38",0.0712909441233141,43.5278644406409,0.5
"39",0.0732177263969171,43.527825508246,0.5
"40",0.0751445086705202,43.3956505920654,0.5
"41",0.0770712909441233,43.3956493038322,0.5
"42",0.0789980732177264,43.395507155308,0.5
"43",0.0809248554913295,43.3955068879645,0.5
"44",0.0828516377649326,43.3247136040824,0.5
"45",0.0847784200385356,43.324713016916,0.5
"46",0.0867052023121387,43.2548665734649,0.5
"47",0.0886319845857418,43.2495553031533,0.5
"48",0.0905587668593449,43.2049516819418,0.5
"49",0.092485549132948,43.2049516819419,0.5
"50",0.0944123314065511,43.1351734554436,0.5
"51",0.0963391136801541,43.1345248178506,0.5
"52",0.0982658959537572,43.1333224592792,0.5
"53",0.10019267822736,43.1333219399384,0.5
"54",0.102119460500963,43.1331269625882,0.5
"55",0.104046242774566,43.1324101246174,0.5
"56",0.10597302504817,42.9016195843,0.5
"57",0.107899807321773,42.9016195582664,0.5
"58",0.109826589595376,42.8309772934862,0.5
"59",0.111753371868979,42.4558952763991,0.5
"60",0.113680154142582,42.4387138756711,0.5
"61",0.115606936416185,42.438646553562,0.5
"62",0.117533718689788,42.4386425415158,0.5
"63",0.119460500963391,42.4370395512537,0.5
"64",0.121387283236994,42.4367419238781,0.5
"65",0.123314065510597,42.4365161273912,0.5
"66",0.1252408477842,42.4362942721017,0.5
"67",0.127167630057803,42.4362762138342,0.5
"68",0.129094412331407,42.4362762138302,0.5
"69",0.13102119460501,42.4362762132462,0.5
"70",0.132947976878613,42.4362631700553,0.5
"71",0.134874759152216,42.3785989695739,0.5
"72",0.136801541425819,42.3785602407706,0.5
"73",0.138728323699422,42.3785602407705,0.5
"74",0.140655105973025,42.3785219904262,0.5
"75",0.142581888246628,42.378335607464,0.5
"76",0.144508670520231,42.3783341766305,0.5
"77",0.146435452793834,42.3780554894788,0.5
"78",0.148362235067437,42.378055390313,0.5
"79",0.15028901734104,42.3780178960408,0.5
"80",0.152215799614644,42.3780178960407,0.5
"81",0.154142581888247,41.9917354682293,0.5
"82",0.15606936416185,41.944194069137,0.5
"83",0.157996146435453,41.7577703635937,0.5
"84",0.159922928709056,41.7300496205108,0.5
"85",0.161849710982659,41.6549871782063,0.5
"86",0.163776493256262,41.6549870526542,0.5
"87",0.165703275529865,41.6521152489699,0.5
"88",0.167630057803468,41.2884135258363,0.5
"89",0.169556840077071,41.2878163322653,0.5
"90",0.171483622350674,41.2873754977605,0.5
"91",0.173410404624277,41.2873456669377,0.5
"92",0.175337186897881,41.2830129155062,0.5
"93",0.177263969171484,41.2830011341819,0.5
"94",0.179190751445087,41.2830010930784,0.5
"95",0.18111753371869,41.2830010930784,0.5
"96",0.183044315992293,40.8520658029099,0.5
"97",0.184971098265896,40.8001723954261,0.5
"98",0.186897880539499,40.7429437585282,0.5
"99",0.188824662813102,40.7429370557868,0.5
"100",0.190751445086705,40.7429251954538,0.5
"101",0.192678227360308,40.712972101807,0.5
"102",0.194605009633911,40.7129721008268,0.5
"103",0.196531791907514,40.7128839526093,0.5
"104",0.198458574181118,40.6924890579654,0.5
"105",0.200385356454721,40.6859377606553,0.5
"106",0.202312138728324,40.6852596337621,0.5
"107",0.204238921001927,40.6845916482928,0.5
"108",0.20616570327553,40.6601615497849,0.5
"109",0.208092485549133,40.6586875162897,0.5
"110",0.210019267822736,40.6586875012548,0.5
"111",0.211946050096339,40.6489627062741,0.5
"112",0.213872832369942,40.6484636566581,0.5
"113",0.215799614643545,40.6445208989255,0.5
"114",0.217726396917148,40.6424297337301,0.5
"115",0.219653179190751,40.628283107389,0.5
"116",0.221579961464355,40.6276352798078,0.5
"117",0.223506743737958,40.5852598466276,0.5
"118",0.225433526011561,39.839541903957,0.5
"119",0.227360308285164,39.5606628497717,0.5
"120",0.229287090558767,39.5595464181079,0.5
