"","order","extant","Percentage"
"1",0,45.2280913195704,0.75
"2",0.00192678227360308,45.2280913186944,0.75
"3",0.00385356454720617,45.2280913186849,0.75
"4",0.00578034682080925,45.2278697876847,0.75
"5",0.00770712909441233,45.0907269981773,0.75
"6",0.00963391136801541,45.0906921233802,0.75
"7",0.0115606936416185,45.077104301197,0.75
"8",0.0134874759152216,45.0770893155949,0.75
"9",0.0154142581888247,45.0770788457353,0.75
"10",0.0173410404624277,45.0770467248078,0.75
"11",0.0192678227360308,45.0770454067181,0.75
"12",0.0211946050096339,45.0700625851034,0.75
"13",0.023121387283237,45.0700318152541,0.75
"14",0.0250481695568401,45.0700315289717,0.75
"15",0.0269749518304432,45.0700301552483,0.75
"16",0.0289017341040462,44.6353250218471,0.75
"17",0.0308285163776493,44.6350703128348,0.75
"18",0.0327552986512524,44.6350267386317,0.75
"19",0.0346820809248555,44.6349806452199,0.75
"20",0.0366088631984586,44.6349805428292,0.75
"21",0.0385356454720617,44.634971433768,0.75
"22",0.0404624277456647,44.6298753384883,0.75
"23",0.0423892100192678,44.6115725289299,0.75
"24",0.0443159922928709,44.61149457563,0.75
"25",0.046242774566474,44.6114927916248,0.75
"26",0.0481695568400771,44.4647229535871,0.75
"27",0.0500963391136802,44.4521842198404,0.75
"28",0.0520231213872832,44.1427807652523,0.75
"29",0.0539499036608863,44.142779987092,0.75
"30",0.0558766859344894,44.142779987092,0.75
"31",0.0578034682080925,43.8909366728253,0.75
"32",0.0597302504816956,43.5658646504831,0.75
"33",0.0616570327552987,43.5655167790359,0.75
"34",0.0635838150289017,43.5655167629363,0.75
"35",0.0655105973025048,43.5580908846057,0.75
"36",0.0674373795761079,43.5299280562167,0.75
"37",0.069364161849711,43.5299278273337,0.75
"38",0.0712909441233141,43.527953810435,0.75
"39",0.0732177263969171,43.5279148786928,0.75
"40",0.0751445086705202,43.3957405671186,0.75
"41",0.0770712909441233,43.3957392788933,0.75
"42",0.0789980732177264,43.3955975483543,0.75
"43",0.0809248554913295,43.3955972810018,0.75
"44",0.0828516377649326,43.3248352638227,0.75
"45",0.0847784200385356,43.3248346766631,0.75
"46",0.0867052023121387,43.2550173581344,0.75
"47",0.0886319845857418,43.2497060778151,0.75
"48",0.0905587668593449,43.2050999330615,0.75
"49",0.092485549132948,43.2050999330614,0.75
"50",0.0944123314065511,43.1353239655811,0.75
"51",0.0963391136801541,43.1348945894299,0.75
"52",0.0982658959537572,43.1337126464313,0.75
"53",0.10019267822736,43.1337121271047,0.75
"54",0.102119460500963,43.1335171580509,0.75
"55",0.104046242774566,43.1331016974863,0.75
"56",0.10597302504817,42.9023218974824,0.75
"57",0.107899807321773,42.9023218714519,0.75
"58",0.109826589595376,42.8316490310108,0.75
"59",0.111753371868979,42.4565673735727,0.75
"60",0.113680154142582,42.4393846362062,0.75
"61",0.115606936416185,42.4393839421172,0.75
"62",0.117533718689788,42.439379930008,0.75
"63",0.119460500963391,42.4377764514683,0.75
"64",0.121387283236994,42.4374788429936,0.75
"65",0.123314065510597,42.4372530629553,0.75
"66",0.1252408477842,42.4370312105382,0.75
"67",0.127167630057803,42.4370131537001,0.75
"68",0.129094412331407,42.4370131536961,0.75
"69",0.13102119460501,42.4370131531118,0.75
"70",0.132947976878613,42.4370001100602,0.75
"71",0.134874759152216,42.3793391695048,0.75
"72",0.136801541425819,42.3793004452109,0.75
"73",0.138728323699422,42.379300445211,0.75
