"","dataset6_1","dataset6_2","dataset6_3","dataset6_4","dataset6_5","dataset6_6","dataset6_7","dataset6_8","dataset6_9","dataset6_10","dataset6_11","dataset6_12","dataset6_13","dataset6_14","dataset6_15","dataset6_16","dataset6_17","dataset6_18","dataset6_19","dataset6_20"
"bOTU12769",0.00150197628458498,0.000316205533596838,0.000671936758893281,0.000474308300395257,0.00146245059288538,0.00138339920948617,0.000790513833992095,0.000869565217391304,0.00181818181818182,0.000434782608695652,0.000474308300395257,0.000592885375494071,0.000869565217391304,0.000553359683794466,0.00126482213438735,0.00075098814229249,0.00189723320158103,0.00075098814229249,0.00217391304347826,0.00134387351778656
"bOTU12924",0.0075098814229249,0.00229249011857708,0.00201581027667984,0.00245059288537549,0.00549407114624506,0.00359683794466403,0.0058102766798419,0.00411067193675889,0.00810276679841897,0.00276679841897233,0.00122529644268775,0.00343873517786561,0.00237154150197628,0.00482213438735178,0.0033201581027668,0.00272727272727273,0.00786561264822134,0.00509881422924901,0.0066798418972332,0.0041897233201581
"bOTU4732",0.000276679841897233,0.00245059288537549,0.00225296442687747,0.00150197628458498,0.000592885375494071,0.00225296442687747,0.000474308300395257,0.00308300395256917,0.000711462450592885,0.00193675889328063,0.00189723320158103,0.00241106719367589,0.000671936758893281,0.0025296442687747,0.000316205533596838,0.00300395256916996,0.000790513833992095,0.00209486166007905,0.000869565217391304,0.00138339920948617
"bOTU11493",0.00280632411067194,0.000395256916996047,0.00102766798418972,0.000553359683794466,0.00142292490118577,0.000434782608695652,0.00233201581027668,0.00118577075098814,0.00162055335968379,0.00106719367588933,0.000316205533596838,0.000474308300395257,0.000869565217391304,0.000513833992094862,0.00130434782608696,0.000355731225296443,0.00213438735177866,0.00193675889328063,0.00304347826086957,0.000869565217391304
"bOTU13427",0.000276679841897233,0.000276679841897233,0.000237154150197628,0.000711462450592885,0.000158102766798419,0.000355731225296443,0.000395256916996047,0.00102766798418972,0.000355731225296443,0.0016600790513834,0.000158102766798419,0.00118577075098814,0.000197628458498024,0.0008300395256917,0.000118577075098814,0.000395256916996047,0.000118577075098814,0.000869565217391304,0.000395256916996047,0.000790513833992095
"bOTU4883",0.00126482213438735,0.000434782608695652,0.000592885375494071,0.000158102766798419,0.00122529644268775,0.000671936758893281,0.000988142292490119,0.000948616600790514,0.00142292490118577,0.000909090909090909,0.000316205533596838,0.000553359683794466,0.000513833992094862,0.000276679841897233,0.00106719367588933,0.000513833992094862,0.00142292490118577,0.000632411067193676,0.00221343873517787,0.00075098814229249
"bOTU9296",0.000118577075098814,0.0025296442687747,0.000118577075098814,0.00185770750988142,0.000355731225296443,0.00292490118577075,3.95256916996047e-05,0.00304347826086957,7.90513833992095e-05,0.00256916996047431,0,0.00442687747035573,0.000118577075098814,0.0025296442687747,0,0.00229249011857708,3.95256916996047e-05,0.00486166007905138,7.90513833992095e-05,0.00256916996047431
"bOTU9096",0.000316205533596838,0.000316205533596838,0.000553359683794466,0.00126482213438735,0.000553359683794466,0.000316205533596838,0.000276679841897233,0.000316205533596838,0.000434782608695652,0.000553359683794466,0.000434782608695652,0.000237154150197628,0.000434782608695652,0.000118577075098814,0.000276679841897233,0.000197628458498024,0.000790513833992095,0.000395256916996047,0.000513833992094862,0.000671936758893281
"bOTU4274",0.00296442687747036,0.0008300395256917,0.00217391304347826,0.000474308300395257,0.00221343873517787,0.00158102766798419,0.00359683794466403,0.00205533596837945,0.0066403162055336,0.00138339920948617,0.00158102766798419,0.00154150197628458,0.00229249011857708,0.00138339920948617,0.00209486166007905,0.00102766798418972,0.00474308300395257,0.00221343873517787,0.00387351778656126,0.00118577075098814
"bOTU14942",7.90513833992095e-05,0.000513833992094862,3.95256916996047e-05,0,3.95256916996047e-05,0.00110671936758893,0,0.00106719367588933,0,7.90513833992095e-05,0,0.000355731225296443,0,0.000474308300395257,0,0.000632411067193676,0,0.000237154150197628,0.000118577075098814,0.000632411067193676
"bOTU9072",0.001699604743083,0.000513833992094862,0.000988142292490119,0.000434782608695652,0.00130434782608696,0.000988142292490119,0.00150197628458498,0.00102766798418972,0.00256916996047431,0.000869565217391304,0.000790513833992095,0.000790513833992095,0.00110671936758893,0.000790513833992095,0.00075098814229249,0.000909090909090909,0.00268774703557312,0.00193675889328063,0.00308300395256917,0.00118577075098814
"bOTU6622",0.000592885375494071,0.00075098814229249,0.000474308300395257,0.000632411067193676,3.95256916996047e-05,0.000711462450592885,7.90513833992095e-05,0.000553359683794466,0,0.000395256916996047,0.000237154150197628,0.000434782608695652,0.000197628458498024,0.000592885375494071,0.000316205533596838,0.000316205533596838,0.000395256916996047,0.000513833992094862,0.000158102766798419,0.000395256916996047
"bOTU9315",0.000237154150197628,0.000118577075098814,3.95256916996047e-05,0.000118577075098814,7.90513833992095e-05,0.000276679841897233,7.90513833992095e-05,0.000276679841897233,0.000276679841897233,0.000197628458498024,3.95256916996047e-05,0.000197628458498024,0.000158102766798419,0.000197628458498024,0.000197628458498024,3.95256916996047e-05,0.000158102766798419,0.000197628458498024,0.000197628458498024,3.95256916996047e-05
"bOTU9312",0.000395256916996047,0.000395256916996047,0,0.00122529644268775,0.000790513833992095,0.000988142292490119,0.000948616600790514,0.00075098814229249,0.000474308300395257,0.00189723320158103,7.90513833992095e-05,0.000592885375494071,0.000553359683794466,0.000671936758893281,0.000355731225296443,0.000197628458498024,0.000553359683794466,0.00110671936758893,0.000316205533596838,0.00102766798418972
"bOTU5097",0.00256916996047431,0.000355731225296443,0.00782608695652174,0.000513833992094862,0.00802371541501976,0.00284584980237154,0.00474308300395257,0.00237154150197628,0.0104743083003953,0.00150197628458498,0.00225296442687747,0.00110671936758893,0.00205533596837945,0.00300395256916996,0.00201581027667984,0.000790513833992095,0.00474308300395257,0.00181818181818182,0.00486166007905138,0.00201581027667984
"bOTU11168",0.000553359683794466,0.000118577075098814,0.000197628458498024,0.000316205533596838,0.000355731225296443,0.000632411067193676,0.000474308300395257,0.000513833992094862,0.000553359683794466,0.00126482213438735,0.000118577075098814,0.000237154150197628,0.000988142292490119,0.000474308300395257,0.000632411067193676,0.000592885375494071,0.000553359683794466,0.000592885375494071,0.000316205533596838,0.000553359683794466
"bOTU4986",0.000276679841897233,0.000118577075098814,7.90513833992095e-05,0.000118577075098814,0.000632411067193676,0,0.000553359683794466,0.000118577075098814,0.000434782608695652,0.000197628458498024,7.90513833992095e-05,0.000237154150197628,0.000355731225296443,7.90513833992095e-05,0.000158102766798419,0.000158102766798419,0.000553359683794466,0.000316205533596838,0.000237154150197628,0.000118577075098814
"bOTU10628",0.00150197628458498,0.00505928853754941,0.000711462450592885,0.00284584980237154,0.00233201581027668,0.0106324110671937,0.00134387351778656,0.0113438735177866,0.000671936758893281,0.00462450592885376,0.000474308300395257,0.00525691699604743,0.000711462450592885,0.00952569169960474,0.000909090909090909,0.00735177865612648,0.00122529644268775,0.008300395256917,0.00134387351778656,0.0125691699604743
"bOTU9643",0.000790513833992095,0.000474308300395257,0.000869565217391304,0.000197628458498024,0.000632411067193676,0.000118577075098814,0.000474308300395257,0.000158102766798419,0.000592885375494071,0,0.000671936758893281,0.000355731225296443,0.000197628458498024,0.000118577075098814,0.000316205533596838,0.000118577075098814,0.000671936758893281,0.000237154150197628,0.000592885375494071,0.000237154150197628
"bOTU13916",0,0.000988142292490119,3.95256916996047e-05,0.000909090909090909,0,0.00371541501976285,0,0.00217391304347826,3.95256916996047e-05,0.000632411067193676,0,0.00181818181818182,0,0.00225296442687747,0,0.00217391304347826,0,0.00209486166007905,3.95256916996047e-05,0.00339920948616601
"bOTU9771",0.000711462450592885,0.000276679841897233,0.000118577075098814,0.000355731225296443,0.000276679841897233,0.00130434782608696,0.000237154150197628,0.000909090909090909,0.000237154150197628,0.000711462450592885,3.95256916996047e-05,0.000474308300395257,0.000118577075098814,0.0008300395256917,0.000237154150197628,0.000592885375494071,0.000592885375494071,0.000948616600790514,0.000395256916996047,0.000513833992094862
"bOTU12551",0.000790513833992095,0.00158102766798419,0.00122529644268775,0.000592885375494071,0.000316205533596838,0.000711462450592885,0.000276679841897233,0.000988142292490119,0.000869565217391304,0.000474308300395257,0.001699604743083,0.0008300395256917,0.000118577075098814,0.000711462450592885,0.000276679841897233,0.000671936758893281,0.000988142292490119,0.00134387351778656,0.000948616600790514,0.00106719367588933
"bOTU5062",0.000237154150197628,3.95256916996047e-05,0.000118577075098814,7.90513833992095e-05,0.000474308300395257,3.95256916996047e-05,0.000197628458498024,0.000276679841897233,0.000276679841897233,0.000158102766798419,7.90513833992095e-05,0.000197628458498024,0.000316205533596838,7.90513833992095e-05,7.90513833992095e-05,0.000158102766798419,0.000474308300395257,0.000276679841897233,0.000158102766798419,0.000237154150197628
"bOTU12622",0.00395256916996047,0.00363636363636364,0.00699604743083004,0.0016600790513834,0.00150197628458498,0.001699604743083,0.00221343873517787,0.00205533596837945,0.00505928853754941,0.000948616600790514,0.00656126482213439,0.00205533596837945,0.00102766798418972,0.00221343873517787,0.00154150197628458,0.00260869565217391,0.0058498023715415,0.00260869565217391,0.00541501976284585,0.00189723320158103
"bOTU11115",3.95256916996047e-05,7.90513833992095e-05,0,0.000158102766798419,0.000237154150197628,0.000118577075098814,0.000158102766798419,0.000434782608695652,0.000118577075098814,0.000197628458498024,0,7.90513833992095e-05,0.000118577075098814,0.000158102766798419,0.000118577075098814,0.000158102766798419,0.000395256916996047,0.000237154150197628,0.000158102766798419,0.000276679841897233
"bOTU2083",0.000513833992094862,0.000118577075098814,0.000197628458498024,3.95256916996047e-05,0.000237154150197628,7.90513833992095e-05,0.000118577075098814,0.000197628458498024,0.000632411067193676,7.90513833992095e-05,0.000197628458498024,0,7.90513833992095e-05,0.000158102766798419,7.90513833992095e-05,0.000158102766798419,0.000474308300395257,0.000276679841897233,0.000237154150197628,0.000118577075098814
"bOTU14539",0,0.000118577075098814,3.95256916996047e-05,0.000118577075098814,0.000118577075098814,0.00628458498023715,0,0.000316205533596838,3.95256916996047e-05,0.00114624505928854,0,0.000316205533596838,7.90513833992095e-05,0.000909090909090909,3.95256916996047e-05,0.000276679841897233,0,0.000237154150197628,0,0.000316205533596838
"bOTU15355",0,0.000316205533596838,0,0.00197628458498024,0,0.00296442687747036,0,0.00367588932806324,0,0.0033201581027668,0,0.00217391304347826,0,0.0058102766798419,0,0.00217391304347826,0,0.0033201581027668,0,0.00154150197628458
"bOTU9121",0.000513833992094862,0.000988142292490119,0.000395256916996047,0.000158102766798419,0.000197628458498024,0.000197628458498024,0.000276679841897233,0.000237154150197628,0.000592885375494071,0.000197628458498024,0.000434782608695652,0.000474308300395257,0.000118577075098814,0.000355731225296443,0.000276679841897233,0.000276679841897233,0.000395256916996047,0.000434782608695652,0.000276679841897233,0.000276679841897233
"bOTU11312",0.00110671936758893,0.00075098814229249,0.00075098814229249,0.00110671936758893,0.00158102766798419,0.00154150197628458,0.000948616600790514,0.00138339920948617,0.00102766798418972,0.00142292490118577,0.000118577075098814,0.00142292490118577,0.000395256916996047,0.00114624505928854,0.00075098814229249,0.000988142292490119,0.000988142292490119,0.00118577075098814,0.00122529644268775,0.00217391304347826
"bOTU14268",0.00193675889328063,0.00075098814229249,0.00110671936758893,0.00225296442687747,0.00197628458498024,0.00193675889328063,0.00146245059288538,0.00158102766798419,0.0033201581027668,0.00126482213438735,0.000276679841897233,0.00308300395256917,0.00114624505928854,0.001699604743083,0.00138339920948617,0.000948616600790514,0.00292490118577075,0.00189723320158103,0.00241106719367589,0.00205533596837945
"bOTU4388",0.00229249011857708,0.00458498023715415,0.00296442687747036,0.000988142292490119,0.00075098814229249,0.00193675889328063,0.00106719367588933,0.00233201581027668,0.00217391304347826,0.000988142292490119,0.00288537549407115,0.0025296442687747,0.0008300395256917,0.00241106719367589,0.00106719367588933,0.00245059288537549,0.00237154150197628,0.00185770750988142,0.00158102766798419,0.001699604743083
"bOTU14717",0.000395256916996047,0.000197628458498024,0.000632411067193676,0,0.000276679841897233,7.90513833992095e-05,7.90513833992095e-05,3.95256916996047e-05,0.000276679841897233,3.95256916996047e-05,0.000395256916996047,0.000316205533596838,0.000158102766798419,0.000118577075098814,0.000434782608695652,0.000118577075098814,0.000474308300395257,0.000197628458498024,0.000632411067193676,0.000118577075098814
"bOTU13231",0.00181818181818182,0.0101581027667984,0.00272727272727273,0.00367588932806324,0.000671936758893281,0.00387351778656126,0.000671936758893281,0.00403162055335968,0.00106719367588933,0.00237154150197628,0.00221343873517787,0.00687747035573122,0.000711462450592885,0.00494071146245059,0.000711462450592885,0.00640316205533597,0.00245059288537549,0.00490118577075099,0.00221343873517787,0.00375494071146245
"bOTU9452",0.01,0.00339920948616601,0.00173913043478261,0.00181818181818182,0.00422924901185771,0.00478260869565217,0.00213438735177866,0.0108695652173913,0.00422924901185771,0.00403162055335968,0.00130434782608696,0.00256916996047431,0.00173913043478261,0.00743083003952569,0.00217391304347826,0.00351778656126482,0.0101581027667984,0.00592885375494071,0.00561264822134387,0.0058102766798419
"bOTU11227",0.000671936758893281,0.000158102766798419,0.000355731225296443,0.000118577075098814,0.000395256916996047,0.000355731225296443,0.000395256916996047,0.000553359683794466,0.000948616600790514,0.000355731225296443,0.000118577075098814,0.000316205533596838,0.000553359683794466,0.000237154150197628,0.000158102766798419,7.90513833992095e-05,0.0008300395256917,0.000553359683794466,0.00146245059288538,0.000395256916996047
"bOTU10455",0.00201581027667984,0.000592885375494071,0.000909090909090909,0.000395256916996047,0.00114624505928854,0.000909090909090909,0.00154150197628458,0.00118577075098814,0.00205533596837945,0.000790513833992095,0.000553359683794466,0.000869565217391304,0.000988142292490119,0.00114624505928854,0.000988142292490119,0.000988142292490119,0.00296442687747036,0.00177865612648221,0.00233201581027668,0.00130434782608696
"bOTU10082",0.000197628458498024,0.0008300395256917,7.90513833992095e-05,0.000276679841897233,0,0.000632411067193676,3.95256916996047e-05,0.000355731225296443,3.95256916996047e-05,0.000434782608695652,7.90513833992095e-05,0.000316205533596838,0.000118577075098814,0.000474308300395257,0.000158102766798419,0.000316205533596838,7.90513833992095e-05,0.000276679841897233,7.90513833992095e-05,0.000553359683794466
"bOTU7629",0.000316205533596838,0.000118577075098814,0.000158102766798419,0.000395256916996047,0.000592885375494071,0.000434782608695652,0.000395256916996047,0.000711462450592885,0.000237154150197628,0.000671936758893281,0.000118577075098814,0.000197628458498024,0.000671936758893281,0.000395256916996047,0.000197628458498024,0.000237154150197628,0.000237154150197628,0.000790513833992095,0.000474308300395257,0.000395256916996047
"bOTU14210",0,0.000869565217391304,0,0.000316205533596838,0,0.000434782608695652,0,0.000118577075098814,0,0.000118577075098814,0,0.000909090909090909,0,0.000474308300395257,0,0.00233201581027668,0,0.000395256916996047,0,0.000316205533596838
"bOTU11060",0.00075098814229249,0.000474308300395257,0.000671936758893281,0.000197628458498024,0.000118577075098814,0,0.000237154150197628,3.95256916996047e-05,0.000355731225296443,0.000158102766798419,0.00110671936758893,0.000158102766798419,0.000237154150197628,0.000118577075098814,0.000118577075098814,0.000237154150197628,0.00102766798418972,0.000158102766798419,0.0008300395256917,7.90513833992095e-05
"bOTU12781",0.000671936758893281,3.95256916996047e-05,0.000197628458498024,7.90513833992095e-05,0.00075098814229249,7.90513833992095e-05,0.000711462450592885,7.90513833992095e-05,0.000671936758893281,0.000118577075098814,0.000158102766798419,3.95256916996047e-05,0.000434782608695652,0.000158102766798419,0.000197628458498024,7.90513833992095e-05,0.00122529644268775,0.000197628458498024,0.000988142292490119,3.95256916996047e-05
"bOTU11161",0.00588932806324111,0.0172727272727273,0.00960474308300395,0.00367588932806324,0.00320158102766798,0.00976284584980237,0.00181818181818182,0.00735177865612648,0.00573122529644269,0.0025296442687747,0.0075098814229249,0.00723320158102767,0.00150197628458498,0.0066403162055336,0.00189723320158103,0.00691699604743083,0.0128458498023715,0.0112648221343874,0.00715415019762846,0.00695652173913044
"bOTU12568",0.000632411067193676,0.0008300395256917,0.000632411067193676,0.000237154150197628,0.000553359683794466,0.000197628458498024,0.000237154150197628,0.000197628458498024,0.000158102766798419,0.000158102766798419,0.00075098814229249,0.000237154150197628,0.000158102766798419,0.000237154150197628,0.000434782608695652,0.000197628458498024,0.000592885375494071,0.000474308300395257,0.000474308300395257,0.000355731225296443
"bOTU11234",0.0033596837944664,0.00553359683794466,0.00284584980237154,0.00395256916996047,0.000948616600790514,0.00671936758893281,0.00146245059288538,0.0033201581027668,0.000790513833992095,0.00225296442687747,0.00209486166007905,0.00494071146245059,0.00134387351778656,0.0058498023715415,0.000988142292490119,0.00296442687747036,0.00217391304347826,0.00300395256916996,0.00197628458498024,0.00304347826086957
"bOTU10124",0.000355731225296443,0,0.000118577075098814,0,0.00075098814229249,0,0.000355731225296443,3.95256916996047e-05,0.000355731225296443,0,7.90513833992095e-05,3.95256916996047e-05,0.000553359683794466,0,0.000316205533596838,0,0.000158102766798419,7.90513833992095e-05,0.000632411067193676,3.95256916996047e-05
"bOTU9802",0.00205533596837945,0.000158102766798419,0.000434782608695652,0.000276679841897233,0.00126482213438735,0.000118577075098814,0.00110671936758893,0.00075098814229249,0.00158102766798419,0.000474308300395257,0.000592885375494071,0.000592885375494071,0.000513833992094862,0.000513833992094862,0.000869565217391304,0.000276679841897233,0.00288537549407115,0.00122529644268775,0.00213438735177866,0.000355731225296443
"bOTU6658",0,0,7.90513833992095e-05,3.95256916996047e-05,0.000355731225296443,3.95256916996047e-05,0.000434782608695652,7.90513833992095e-05,0.000118577075098814,0.000474308300395257,7.90513833992095e-05,0.000118577075098814,0.000316205533596838,7.90513833992095e-05,0.000197628458498024,0,0.000197628458498024,7.90513833992095e-05,0.000158102766798419,0.000158102766798419
"bOTU14503",0.000237154150197628,0.00075098814229249,7.90513833992095e-05,0.000276679841897233,7.90513833992095e-05,0.00130434782608696,0.000118577075098814,0.00134387351778656,0.000118577075098814,0.00075098814229249,3.95256916996047e-05,0.000869565217391304,3.95256916996047e-05,0.000948616600790514,0,0.000869565217391304,0.000276679841897233,0.00126482213438735,0.000316205533596838,0.000909090909090909
"bOTU11136",0.00102766798418972,0.000118577075098814,0.000237154150197628,3.95256916996047e-05,0.000592885375494071,0,0.000869565217391304,0.000237154150197628,0.00075098814229249,0.000316205533596838,0.000118577075098814,3.95256916996047e-05,0.000118577075098814,3.95256916996047e-05,0.000316205533596838,0.000118577075098814,0.00106719367588933,0.000355731225296443,0.000711462450592885,7.90513833992095e-05
"bOTU5789",0.000434782608695652,0.000513833992094862,0.000909090909090909,0.000276679841897233,0.000197628458498024,0.000474308300395257,0.000513833992094862,0.000355731225296443,0.000592885375494071,0.000671936758893281,0.000869565217391304,0.000790513833992095,0.000592885375494071,0.00075098814229249,0.000276679841897233,0.000553359683794466,0.000395256916996047,0.000395256916996047,0.000513833992094862,0.000474308300395257
"bOTU11454",0.000869565217391304,7.90513833992095e-05,0.000474308300395257,0.000158102766798419,0.000395256916996047,3.95256916996047e-05,0.000790513833992095,0.000158102766798419,0.0008300395256917,0.000158102766798419,0.000671936758893281,0.000237154150197628,0.00142292490118577,0.000118577075098814,0.00158102766798419,3.95256916996047e-05,0.0008300395256917,0.000276679841897233,0.00102766798418972,3.95256916996047e-05
"bOTU12425",0.000711462450592885,0.000276679841897233,0.000869565217391304,0.00173913043478261,0.000395256916996047,0.000553359683794466,0.000276679841897233,0.000237154150197628,0.000355731225296443,0.00185770750988142,0.000711462450592885,0.000434782608695652,0.00177865612648221,0.000237154150197628,0.00185770750988142,0.000553359683794466,0.000434782608695652,3.95256916996047e-05,0.000197628458498024,0.000592885375494071
"bOTU8386",0.000237154150197628,3.95256916996047e-05,0.000276679841897233,0.000276679841897233,0.00102766798418972,3.95256916996047e-05,0.001699604743083,7.90513833992095e-05,0.00106719367588933,0.000395256916996047,0.000395256916996047,0.000118577075098814,0.00110671936758893,0.000118577075098814,0.00110671936758893,3.95256916996047e-05,0.00075098814229249,0.000474308300395257,0.000513833992094862,0.000118577075098814
"bOTU12200",0.00185770750988142,0.00316205533596838,0.00557312252964427,0.00276679841897233,0.00292490118577075,0.00110671936758893,0.00292490118577075,0.00189723320158103,0.00494071146245059,0.00237154150197628,0.00600790513833992,0.0024901185770751,0.00256916996047431,0.00150197628458498,0.00288537549407115,0.00237154150197628,0.00426877470355731,0.00324110671936759,0.00245059288537549,0.00158102766798419
"bOTU12994",7.90513833992095e-05,0,0.000237154150197628,0.000355731225296443,0.000553359683794466,0,0.000276679841897233,3.95256916996047e-05,7.90513833992095e-05,0.000158102766798419,0.000355731225296443,0.000158102766798419,0.000474308300395257,0,0.000711462450592885,3.95256916996047e-05,0.000158102766798419,3.95256916996047e-05,0.000158102766798419,3.95256916996047e-05
"bOTU5295",0.000434782608695652,0.000395256916996047,0.00075098814229249,0.00118577075098814,0.00181818181818182,0.000434782608695652,0.00122529644268775,0.000316205533596838,0.00142292490118577,0.00126482213438735,0.00142292490118577,0.000632411067193676,0.00209486166007905,0.000434782608695652,0.00146245059288538,0.000118577075098814,0.000671936758893281,0.000237154150197628,0.000355731225296443,0.000237154150197628
"bOTU7487",0.000237154150197628,0,0.000237154150197628,3.95256916996047e-05,0.000671936758893281,3.95256916996047e-05,0.000395256916996047,7.90513833992095e-05,0.000316205533596838,0,0.000355731225296443,0,0.000395256916996047,3.95256916996047e-05,0.00106719367588933,3.95256916996047e-05,0.000276679841897233,0.000118577075098814,0.000158102766798419,0
"bOTU9337",0.00173913043478261,0.000395256916996047,0.00221343873517787,0.00102766798418972,0.0041897233201581,0.000237154150197628,0.00624505928853755,0.000355731225296443,0.00403162055335968,0.000869565217391304,0.00679841897233202,0.000434782608695652,0.00565217391304348,0.000474308300395257,0.00632411067193676,0.0008300395256917,0.00221343873517787,0.000711462450592885,0.00162055335968379,0.000316205533596838
"bOTU7156",0.000158102766798419,0.000711462450592885,0.000988142292490119,0.00316205533596838,0.000790513833992095,0.000869565217391304,0.00177865612648221,0.000474308300395257,0.00158102766798419,0.0025296442687747,0.000711462450592885,0.000513833992094862,0.001699604743083,0.000513833992094862,0.00209486166007905,0.000790513833992095,0.000197628458498024,0.000395256916996047,0.000474308300395257,0.00114624505928854
"bOTU9667",7.90513833992095e-05,0.000197628458498024,0.0008300395256917,0.000513833992094862,0.000711462450592885,7.90513833992095e-05,0.000553359683794466,7.90513833992095e-05,0.000711462450592885,0.000395256916996047,0.000553359683794466,0.000118577075098814,0.000395256916996047,0.000316205533596838,0.000395256916996047,0,0.000197628458498024,7.90513833992095e-05,0.000237154150197628,0.000118577075098814
"bOTU4567",0.000118577075098814,0.000158102766798419,0.000316205533596838,0.000988142292490119,0.000553359683794466,0.000158102766798419,0.000553359683794466,0.000237154150197628,7.90513833992095e-05,0.000434782608695652,0.000276679841897233,0.000197628458498024,0.000434782608695652,0.000355731225296443,0.000553359683794466,0.000395256916996047,0.000158102766798419,0.000197628458498024,0.000276679841897233,0.000395256916996047
"bOTU4370",0,0,0.000158102766798419,0,0.000632411067193676,0,0.000237154150197628,0,0.000395256916996047,3.95256916996047e-05,0.000434782608695652,0,0.00154150197628458,0,0.000671936758893281,0,7.90513833992095e-05,0.000118577075098814,0.000158102766798419,0
"bOTU12024",0.000869565217391304,0.000158102766798419,0.000671936758893281,0.00134387351778656,0.00138339920948617,0.000158102766798419,0.00134387351778656,0.000118577075098814,0.000474308300395257,0.000711462450592885,0.000711462450592885,0.000395256916996047,0.00177865612648221,0.000316205533596838,0.00173913043478261,0.000197628458498024,0.000553359683794466,0.000474308300395257,0.000395256916996047,0.000237154150197628
"bOTU7838",0.000237154150197628,0.000276679841897233,0.000197628458498024,0.000474308300395257,0.000474308300395257,0.000237154150197628,0.000434782608695652,0.000237154150197628,0.000158102766798419,0.000513833992094862,0.000197628458498024,0.000276679841897233,0.000395256916996047,0.000158102766798419,0.000553359683794466,0.000237154150197628,0.000158102766798419,3.95256916996047e-05,7.90513833992095e-05,0.000118577075098814
"bOTU14879",0.00181818181818182,0.000276679841897233,0.00217391304347826,0.00177865612648221,0.00383399209486166,0.000158102766798419,0.00660079051383399,0.000671936758893281,0.00308300395256917,0.00185770750988142,0.00399209486166008,0.000355731225296443,0.0066403162055336,0.000276679841897233,0.00648221343873518,0.000592885375494071,0.00138339920948617,0.000316205533596838,0.00130434782608696,0.000395256916996047
"bOTU11053",0.000592885375494071,7.90513833992095e-05,0.00138339920948617,0.000632411067193676,0.00264822134387352,0.000158102766798419,0.00185770750988142,0.000237154150197628,0.0016600790513834,0.000553359683794466,0.00363636363636364,0.000197628458498024,0.00264822134387352,0.000118577075098814,0.00288537549407115,0.000237154150197628,0.000513833992094862,0.000118577075098814,0.000592885375494071,0.000276679841897233
"bOTU11972",0.000948616600790514,0,0.000276679841897233,0,0.000513833992094862,0,0.00118577075098814,3.95256916996047e-05,0.000237154150197628,7.90513833992095e-05,0.000434782608695652,0.000118577075098814,0.00075098814229249,0,0.000988142292490119,3.95256916996047e-05,0.0008300395256917,0,0.000553359683794466,0
"bOTU12186",0.000869565217391304,0.00126482213438735,0.00217391304347826,0.000790513833992095,0.00075098814229249,0.000632411067193676,0.000790513833992095,0.00118577075098814,0.0024901185770751,0.00102766798418972,0.00328063241106719,0.00197628458498024,0.0008300395256917,0.00114624505928854,0.000988142292490119,0.00130434782608696,0.00138339920948617,0.001699604743083,0.00138339920948617,0.00126482213438735
"bOTU4467",0.000118577075098814,0,0.000118577075098814,7.90513833992095e-05,0.000474308300395257,0,0.000316205533596838,0,0.000197628458498024,3.95256916996047e-05,0.000632411067193676,7.90513833992095e-05,0.000988142292490119,3.95256916996047e-05,7.90513833992095e-05,3.95256916996047e-05,0,3.95256916996047e-05,0.000395256916996047,0
"bOTU12842",0.000474308300395257,0,0.000276679841897233,0,0.000276679841897233,0,0.0008300395256917,0,0.000276679841897233,0.000118577075098814,0.000513833992094862,0,7.90513833992095e-05,0,0.000434782608695652,3.95256916996047e-05,0.000553359683794466,0,0.000671936758893281,3.95256916996047e-05
"bOTU4316",0.000118577075098814,3.95256916996047e-05,0.000197628458498024,3.95256916996047e-05,0.000118577075098814,0,0.000711462450592885,3.95256916996047e-05,0.000118577075098814,0.000118577075098814,0.000671936758893281,3.95256916996047e-05,0.000474308300395257,0.000118577075098814,0.000711462450592885,3.95256916996047e-05,0.000197628458498024,0.000158102766798419,0.000355731225296443,3.95256916996047e-05
"bOTU3469",0.000790513833992095,0.000592885375494071,0.00122529644268775,0.001699604743083,0.00146245059288538,0.000513833992094862,0.00138339920948617,0.000355731225296443,0.000909090909090909,0.00142292490118577,0.000948616600790514,0.000909090909090909,0.00110671936758893,0.000513833992094862,0.00122529644268775,0.000592885375494071,0.000948616600790514,0.000355731225296443,0.000909090909090909,0.000948616600790514
"bOTU4507",0.000118577075098814,0,0.000197628458498024,7.90513833992095e-05,0.000632411067193676,0,0.000513833992094862,3.95256916996047e-05,0.000276679841897233,0.000118577075098814,3.95256916996047e-05,0,0.000434782608695652,0,0.000474308300395257,3.95256916996047e-05,0.000237154150197628,3.95256916996047e-05,0.000355731225296443,0
"bOTU5742",0.000355731225296443,0,0.000474308300395257,0.000276679841897233,0.00146245059288538,3.95256916996047e-05,0.000869565217391304,3.95256916996047e-05,0.00106719367588933,0.000316205533596838,0.000988142292490119,3.95256916996047e-05,0.00106719367588933,0.000118577075098814,0.00162055335968379,7.90513833992095e-05,0.000553359683794466,0.000197628458498024,0.000632411067193676,7.90513833992095e-05
"bOTU6002",0.000474308300395257,0,0.00118577075098814,7.90513833992095e-05,0.00126482213438735,3.95256916996047e-05,0.00130434782608696,0.000197628458498024,0.00150197628458498,0.000434782608695652,0.00122529644268775,0.000118577075098814,0.00193675889328063,3.95256916996047e-05,0.00173913043478261,3.95256916996047e-05,0.00075098814229249,0.000118577075098814,0.000948616600790514,0
