"","order","extant","Percentage"
"1",0,13.7118969307802,0.75
"2",0.00518134715025907,13.7118969108438,0.75
"3",0.0103626943005181,13.7115846369612,0.75
"4",0.0155440414507772,13.711584627125,0.75
"5",0.0207253886010363,13.7113942323723,0.75
"6",0.0259067357512953,13.7105566818664,0.75
"7",0.0310880829015544,13.7092188341322,0.75
"8",0.0362694300518135,13.7092187415871,0.75
"9",0.0414507772020725,13.7090553283044,0.75
"10",0.0466321243523316,13.7090552252957,0.75
"11",0.0518134715025907,13.7085154208261,0.75
"12",0.0569948186528497,13.6947983113872,0.75
"13",0.0621761658031088,13.6924188767265,0.75
"14",0.0673575129533679,13.6803907455161,0.75
"15",0.0725388601036269,13.6803906948168,0.75
"16",0.077720207253886,13.6803906796954,0.75
"17",0.0829015544041451,13.6803869433483,0.75
"18",0.0880829015544041,13.6764570049532,0.75
"19",0.0932642487046632,13.6471123371646,0.75
"20",0.0984455958549223,13.6471041760857,0.75
"21",0.103626943005181,13.646054342266,0.75
"22",0.10880829015544,13.6244311602432,0.75
"23",0.113989637305699,13.5914116663935,0.75
"24",0.119170984455959,13.565829995067,0.75
"25",0.124352331606218,13.5657456373381,0.75
"26",0.129533678756477,13.5657214750555,0.75
"27",0.134715025906736,13.5655429191964,0.75
"28",0.139896373056995,13.5655413641334,0.75
"29",0.145077720207254,13.5578790665832,0.75
"30",0.150259067357513,13.5518988494167,0.75
"31",0.155440414507772,13.5518984748568,0.75
"32",0.160621761658031,13.5491704792565,0.75
"33",0.16580310880829,13.5485031618323,0.75
"34",0.170984455958549,13.5484980227413,0.75
"35",0.176165803108808,13.5484974463072,0.75
"36",0.181347150259067,13.3522031402742,0.75
"37",0.186528497409326,13.3521996041273,0.75
"38",0.191709844559585,13.3064921477911,0.75
"39",0.196891191709845,13.3064921384284,0.75
"40",0.202072538860104,13.3061317556486,0.75
"41",0.207253886010363,13.3061309720727,0.75
"42",0.212435233160622,13.305211322226,0.75
"43",0.217616580310881,13.3051369782788,0.75
"44",0.22279792746114,13.3051369380668,0.75
"45",0.227979274611399,13.3051366722277,0.75
"46",0.233160621761658,13.3051366593432,0.75
"47",0.238341968911917,13.083454666753,0.75
"48",0.243523316062176,12.5221329969741,0.75
"49",0.248704663212435,12.5221222558647,0.75
"50",0.253886010362694,12.5066186087137,0.75
"51",0.259067357512953,12.5000179843623,0.75
"52",0.264248704663212,12.5000140462599,0.75
"53",0.269430051813472,12.5000132107975,0.75
"54",0.274611398963731,12.5000131615682,0.75
"55",0.27979274611399,12.4524073608766,0.75
"56",0.284974093264249,11.9875305032509,0.75
"57",0.290155440414508,11.9875289817267,0.75
"58",0.295336787564767,11.8335751155561,0.75
"59",0.300518134715026,11.8335660969282,0.75
"60",0.305699481865285,11.8334245633277,0.75
"61",0.310880829015544,11.8252213926343,0.75
"62",0.316062176165803,11.4738827264707,0.75
"63",0.321243523316062,11.4738807204489,0.75
"64",0.326424870466321,11.2080309462214,0.75
"65",0.33160621761658,11.1993815039461,0.75
"66",0.336787564766839,11.1840493593817,0.75
"67",0.341968911917098,11.1840491758382,0.75
"68",0.347150259067358,11.1840490976455,0.75
"69",0.352331606217617,11.1840490194528,0.75
"70",0.357512953367876,11.1840457547308,0.75
"71",0.362694300518135,10.5225443821815,0.75
"72",0.367875647668394,10.5225399380013,0.75
"73",0.373056994818653,10.521576199665,0.75
"74",0.378238341968912,10.5215760480038,0.75
"75",0.383419689119171,10.3848932006839,0.75
"76",0.38860103626943,10.3848927158412,0.75
"77",0.393782383419689,10.3580114284913,0.75
