"","Name","Sample","Percent","Times","Area"
"87","Bacteria_5120m.csv",9,0.25,7,2.14383531536633
"88","Bacteria_5120m.csv",9,0.25,8,2.03239228878109
"89","Bacteria_5120m.csv",9,0.25,9,2.73063058148873
"90","Bacteria_5120m.csv",9,0.25,10,3.07880460742386
"91","Bacteria_5120m.csv",10,0.25,1,4.01505642943192
"92","Bacteria_5120m.csv",10,0.25,2,3.05401661417692
"93","Bacteria_5120m.csv",10,0.25,3,2.93384179710176
"94","Bacteria_5120m.csv",10,0.25,4,3.50615941367665
"95","Bacteria_5120m.csv",10,0.25,5,2.96841399050805
"96","Bacteria_5120m.csv",10,0.25,6,2.72791636714927
"97","Bacteria_5120m.csv",10,0.25,7,2.57022519448828
"98","Bacteria_5120m.csv",10,0.25,8,3.28092233441885
"99","Bacteria_5120m.csv",10,0.25,9,3.64111419668717
"100","Bacteria_5120m.csv",10,0.25,10,2.66940956940736
"101","Bacteria_5120m.csv",11,0.25,1,3.29138496619825
"102","Bacteria_5120m.csv",11,0.25,2,2.84231003295767
"103","Bacteria_5120m.csv",11,0.25,3,2.76812093445828
"104","Bacteria_5120m.csv",11,0.25,4,3.1357042061545
"105","Bacteria_5120m.csv",11,0.25,5,3.3518979221848
"106","Bacteria_5120m.csv",11,0.25,6,2.20393559095718
"107","Bacteria_5120m.csv",11,0.25,7,2.92286889963037
"108","Bacteria_5120m.csv",11,0.25,8,2.17761586515175
"109","Bacteria_5120m.csv",11,0.25,9,2.38314855040631
"110","Bacteria_5120m.csv",11,0.25,10,2.49045185454484
"111","Bacteria_5120m.csv",12,0.25,1,2.01258822667052
"112","Bacteria_5120m.csv",12,0.25,2,2.59535702091278
"113","Bacteria_5120m.csv",12,0.25,3,2.00674716509348
"114","Bacteria_5120m.csv",12,0.25,4,2.03546623291501
"115","Bacteria_5120m.csv",12,0.25,5,3.40299296952133
"116","Bacteria_5120m.csv",12,0.25,6,2.0444156896332
"117","Bacteria_5120m.csv",12,0.25,7,2.89435963562147
"118","Bacteria_5120m.csv",12,0.25,8,3.1796787284253
"119","Bacteria_5120m.csv",12,0.25,9,2.74682188790117
"120","Bacteria_5120m.csv",12,0.25,10,2.88797210487962
"121","Bacteria_5120m.csv",13,0.25,1,2.65115103849044
"122","Bacteria_5120m.csv",13,0.25,2,3.32095868058862
"123","Bacteria_5120m.csv",13,0.25,3,2.77140879959774
"124","Bacteria_5120m.csv",13,0.25,4,2.54289749815521
"125","Bacteria_5120m.csv",13,0.25,5,3.57816440790832
"126","Bacteria_5120m.csv",13,0.25,6,2.12642724745392
"127","Bacteria_5120m.csv",13,0.25,7,2.72335454321189
"128","Bacteria_5120m.csv",13,0.25,8,3.10478613366435
"129","Bacteria_5120m.csv",13,0.25,9,2.95070705277643
"130","Bacteria_5120m.csv",13,0.25,10,2.27007604747248
"131","Bacteria_5120m.csv",14,0.25,1,1.5273458050767
"132","Bacteria_5120m.csv",14,0.25,2,1.67104873608711
"133","Bacteria_5120m.csv",14,0.25,3,1.46204133571751
"134","Bacteria_5120m.csv",14,0.25,4,1.3589806682565
"135","Bacteria_5120m.csv",14,0.25,5,2.89342529305275
"136","Bacteria_5120m.csv",14,0.25,6,2.16603848124193
"137","Bacteria_5120m.csv",14,0.25,7,1.93309015312255
"138","Bacteria_5120m.csv",14,0.25,8,1.92812615128401
"139","Bacteria_5120m.csv",14,0.25,9,2.74319703197526
"140","Bacteria_5120m.csv",14,0.25,10,1.47402832198188
"141","Bacteria_5120m.csv",15,0.25,1,3.14591295304503
"142","Bacteria_5120m.csv",15,0.25,2,2.78506245368494
"143","Bacteria_5120m.csv",15,0.25,3,2.62218182393217
"144","Bacteria_5120m.csv",15,0.25,4,2.50444510026437
"145","Bacteria_5120m.csv",15,0.25,5,2.92437434237252
"146","Bacteria_5120m.csv",15,0.25,6,2.29473070314743
"147","Bacteria_5120m.csv",15,0.25,7,3.7851896821399
"148","Bacteria_5120m.csv",15,0.25,8,2.24018424274633
"149","Bacteria_5120m.csv",15,0.25,9,3.20234378273591
"150","Bacteria_5120m.csv",15,0.25,10,3.64594542778139
"151","Bacteria_5120m.csv",16,0.25,1,2.48028814403106
"152","Bacteria_5120m.csv",16,0.25,2,1.89374992848104
"153","Bacteria_5120m.csv",16,0.25,3,2.24374993618601
"154","Bacteria_5120m.csv",16,0.25,4,1.62000601425144
"155","Bacteria_5120m.csv",16,0.25,5,2.63600307887699
"156","Bacteria_5120m.csv",16,0.25,6,3.78700671434305
"157","Bacteria_5120m.csv",16,0.25,7,2.57036063364444
"158","Bacteria_5120m.csv",16,0.25,8,2.03880115453151
"159","Bacteria_5120m.csv",16,0.25,9,1.98991603439405
"160","Bacteria_5120m.csv",16,0.25,10,1.93491339883707
"161","Bacteria_5120m.csv",17,0.25,1,2.67491781703729
"162","Bacteria_5120m.csv",17,0.25,2,2.66508812806289
"163","Bacteria_5120m.csv",17,0.25,3,2.13840042883525
"164","Bacteria_5120m.csv",17,0.25,4,2.59363183641277
"165","Bacteria_5120m.csv",17,0.25,5,2.3460140479187
"166","Bacteria_5120m.csv",17,0.25,6,3.37173495567745
"167","Bacteria_5120m.csv",17,0.25,7,3.11235513768828
"168","Bacteria_5120m.csv",17,0.25,8,2.2124767088034
"169","Bacteria_5120m.csv",17,0.25,9,2.5032950913703
"170","Bacteria_5120m.csv",17,0.25,10,3.03881276577888
"171","Bacteria_5120m.csv",18,0.25,1,3.21670575441067
"172","Bacteria_5120m.csv",18,0.25,2,2.04444913196321
"173","Bacteria_5120m.csv",18,0.25,3,2.23312709819042
"174","Bacteria_5120m.csv",18,0.25,4,2.70271683836505
"175","Bacteria_5120m.csv",18,0.25,5,1.85754974739046
"176","Bacteria_5120m.csv",18,0.25,6,2.73372930679005
"177","Bacteria_5120m.csv",18,0.25,7,2.0596986052061
"178","Bacteria_5120m.csv",18,0.25,8,2.74937870549436
"179","Bacteria_5120m.csv",18,0.25,9,1.91947581016053
"180","Bacteria_5120m.csv",18,0.25,10,3.51378350962079
"181","Bacteria_5120m.csv",19,0.25,1,2.20912487503858
"182","Bacteria_5120m.csv",19,0.25,2,2.75549961055239
"183","Bacteria_5120m.csv",19,0.25,3,2.94733009568299
"184","Bacteria_5120m.csv",19,0.25,4,3.00169876489919
"185","Bacteria_5120m.csv",19,0.25,5,2.33536642713723
"186","Bacteria_5120m.csv",19,0.25,6,2.77750137824184
"187","Bacteria_5120m.csv",19,0.25,7,3.12709716013267
"188","Bacteria_5120m.csv",19,0.25,8,2.43254849318343
"189","Bacteria_5120m.csv",19,0.25,9,2.94250871688086
"190","Bacteria_5120m.csv",19,0.25,10,2.37597832771073
"191","Bacteria_5120m.csv",20,0.25,1,2.04635321662897
"192","Bacteria_5120m.csv",20,0.25,2,1.63956273239369
"193","Bacteria_5120m.csv",20,0.25,3,2.14628248512742
"194","Bacteria_5120m.csv",20,0.25,4,2.04000505584191
"195","Bacteria_5120m.csv",20,0.25,5,1.50327022097417
"196","Bacteria_5120m.csv",20,0.25,6,1.46928479193087
"197","Bacteria_5120m.csv",20,0.25,7,2.51655195845508
"198","Bacteria_5120m.csv",20,0.25,8,2.30079946309495
"199","Bacteria_5120m.csv",20,0.25,9,1.82637212073876
"200","Bacteria_5120m.csv",20,0.25,10,1.88516587087132
