"","Name","Sample","Percent","Times","Area"
"128","Bacteria_5120m.csv",13,0.5,8,10.540178551546
"129","Bacteria_5120m.csv",13,0.5,9,10.6220811223137
"130","Bacteria_5120m.csv",13,0.5,10,10.1380605936835
"131","Bacteria_5120m.csv",14,0.5,1,7.19839777423045
"132","Bacteria_5120m.csv",14,0.5,2,7.64415112281509
"133","Bacteria_5120m.csv",14,0.5,3,6.5355669884111
"134","Bacteria_5120m.csv",14,0.5,4,7.76505815758111
"135","Bacteria_5120m.csv",14,0.5,5,7.87997024365544
"136","Bacteria_5120m.csv",14,0.5,6,6.97672036121388
"137","Bacteria_5120m.csv",14,0.5,7,7.60019814193955
"138","Bacteria_5120m.csv",14,0.5,8,5.94708605178655
"139","Bacteria_5120m.csv",14,0.5,9,6.92919664916535
"140","Bacteria_5120m.csv",14,0.5,10,6.74057820854658
"141","Bacteria_5120m.csv",15,0.5,1,10.9723568220101
"142","Bacteria_5120m.csv",15,0.5,2,11.8895639486285
"143","Bacteria_5120m.csv",15,0.5,3,10.3016466419184
"144","Bacteria_5120m.csv",15,0.5,4,10.2574742294229
"145","Bacteria_5120m.csv",15,0.5,5,11.1558367729818
"146","Bacteria_5120m.csv",15,0.5,6,11.9170373373841
"147","Bacteria_5120m.csv",15,0.5,7,11.9474470611975
"148","Bacteria_5120m.csv",15,0.5,8,11.565688944009
"149","Bacteria_5120m.csv",15,0.5,9,11.1252424364108
"150","Bacteria_5120m.csv",15,0.5,10,10.6475126715003
"151","Bacteria_5120m.csv",16,0.5,1,9.35412484284728
"152","Bacteria_5120m.csv",16,0.5,2,10.7800369820611
"153","Bacteria_5120m.csv",16,0.5,3,9.55579549710683
"154","Bacteria_5120m.csv",16,0.5,4,10.0367151495365
"155","Bacteria_5120m.csv",16,0.5,5,8.87835930778714
"156","Bacteria_5120m.csv",16,0.5,6,9.13201666296577
"157","Bacteria_5120m.csv",16,0.5,7,9.04734606360519
"158","Bacteria_5120m.csv",16,0.5,8,8.43285300108594
"159","Bacteria_5120m.csv",16,0.5,9,10.3692141707418
"160","Bacteria_5120m.csv",16,0.5,10,8.94279338653392
"161","Bacteria_5120m.csv",17,0.5,1,11.8352676975371
"162","Bacteria_5120m.csv",17,0.5,2,11.2404224013098
"163","Bacteria_5120m.csv",17,0.5,3,10.8639082319173
"164","Bacteria_5120m.csv",17,0.5,4,9.54978372401681
"165","Bacteria_5120m.csv",17,0.5,5,10.9724469923994
"166","Bacteria_5120m.csv",17,0.5,6,10.3307543243489
"167","Bacteria_5120m.csv",17,0.5,7,11.340976537949
"168","Bacteria_5120m.csv",17,0.5,8,11.0091683653143
"169","Bacteria_5120m.csv",17,0.5,9,10.3946319135716
"170","Bacteria_5120m.csv",17,0.5,10,9.38397559480253
"171","Bacteria_5120m.csv",18,0.5,1,10.0143807707117
"172","Bacteria_5120m.csv",18,0.5,2,10.6606752167136
"173","Bacteria_5120m.csv",18,0.5,3,9.22711667364741
"174","Bacteria_5120m.csv",18,0.5,4,10.8117278405265
"175","Bacteria_5120m.csv",18,0.5,5,9.48059817801225
"176","Bacteria_5120m.csv",18,0.5,6,10.1692271853635
"177","Bacteria_5120m.csv",18,0.5,7,9.61078703893742
"178","Bacteria_5120m.csv",18,0.5,8,10.9132543300902
"179","Bacteria_5120m.csv",18,0.5,9,9.70348241002977
"180","Bacteria_5120m.csv",18,0.5,10,10.892196261348
"181","Bacteria_5120m.csv",19,0.5,1,10.1525894947022
"182","Bacteria_5120m.csv",19,0.5,2,9.86921517201571
"183","Bacteria_5120m.csv",19,0.5,3,11.4182599914561
"184","Bacteria_5120m.csv",19,0.5,4,9.98026369178514
"185","Bacteria_5120m.csv",19,0.5,5,10.330780978335
"186","Bacteria_5120m.csv",19,0.5,6,11.9369569103372
"187","Bacteria_5120m.csv",19,0.5,7,9.99613963646673
"188","Bacteria_5120m.csv",19,0.5,8,9.86469675011236
"189","Bacteria_5120m.csv",19,0.5,9,10.1823441153709
"190","Bacteria_5120m.csv",19,0.5,10,10.562950533894
"191","Bacteria_5120m.csv",20,0.5,1,7.43947086280481
"192","Bacteria_5120m.csv",20,0.5,2,7.5025773155068
"193","Bacteria_5120m.csv",20,0.5,3,7.86738177629092
"194","Bacteria_5120m.csv",20,0.5,4,7.54413614491576
"195","Bacteria_5120m.csv",20,0.5,5,6.62302808876412
"196","Bacteria_5120m.csv",20,0.5,6,8.14998726563794
"197","Bacteria_5120m.csv",20,0.5,7,7.6464199538817
"198","Bacteria_5120m.csv",20,0.5,8,8.61760568706946
"199","Bacteria_5120m.csv",20,0.5,9,7.94985053351469
"200","Bacteria_5120m.csv",20,0.5,10,7.9978034450688
